id,pharmid,nombre,laboratorio_id,categoria_farmacologica_id,forma_farmaceutica_id,principio_activo_id,tipo_receta_id,registro_isp,es_cenabast,es_controlado,es_refrigerado,es_bioequivalente,es_generico,cantidad_por_envase
77701610,CLRROSODIO09500ML,"CLORURO SODIO 0,9% X 10 ML",8000000028,75000000241,560000038,890000675,410000001,F-21453/19,0,0,0,0,1,10
77701611,CLRROSODIO09500ML,"CLORURO SODIO 0,9% X 100 ML",8000000028,75000000241,560000038,890000675,410000001,F-21453/19,0,0,0,0,1,100
77701612,CLRROSODIO09500ML,"CLORURO SODIO 0,9% X 1000 ML",8000000070,75000000241,560000038,890000675,410000001,F-22674/21,0,0,0,0,1,1000
77701617,CLRROSODIO09500ML,"CLORURO SODIO 0,9% X 250 ML",8000000070,75000000241,560000038,890000675,410000001,F-21542/19,0,0,0,0,1,250
77701619,CLRROSODIO105AMP,"CLORURO SODIO 0,9% X 500 ML",8000000028,75000000241,560000038,890000675,410000001,F-21453/19,0,0,0,0,1,500
77701620,CLTRMZOL120ML,"CLORURO SODIO 0,9% X 500 ML",8000000070,75000000241,560000038,890000675,410000001,,0,0,0,0,1,500
77701621,CLTRMZOL120CRE,CLORURO SODIO 10% X 5 AMP,8000000156,75000000241,560000038,890000675,410000001,F-2119/19,0,0,0,0,1,5
77701625,CLTRMZOL120CRE,"CLOTRIMAZOL 1%/BETAMETASONA 0,05% X 15G CREM",8000000008,75000000251,560000007,890000144,410000001,F-24774/19,0,0,0,0,1,15
77701628,CLTRMZOL120CRE,"CLOTRIMAZOL 1%/BETAMETASONA 0,05% X 15G CREM",8000000089,75000000251,560000007,890000144,410000001,F-8917/16,0,0,0,0,1,15
77701631,CLTRMZOL120CRE,"CLOTRIMAZOL 1%/BETAMETASONA 0,05% X 15G CREM",8000000086,75000000251,560000007,890000144,410000001,F-21381/19,0,0,0,0,1,15
77701632,CLTRMZOL120CRE,CLOTRIMAZOL 1% X 20G CREM,8000000008,75000000251,560000007,890000272,410000002,F-24730/19,0,0,0,0,1,20
77701633,CLTRMZOL120CRE,CLOTRIMAZOL 1% X 20G CREM,8000000131,75000000251,560000007,890000272,410000002,F-11607/21,0,0,0,0,1,20
77701634,CLTRMZOL120CRE,CLOTRIMAZOL 1% X 20G CREM,8000000131,75000000251,560000007,890000272,410000002,F-11607/21,0,0,0,0,1,20
77701637,CLTRMZOL120CRE,CLOTRIMAZOL 1% X 20G CREM,8000000126,75000000251,560000007,890000272,410000002,F-20104/18,0,0,0,0,1,20
77701641,CLTRMZOL100515CRE,CLOTRIMAZOL 1% X 20G CREM,8000000105,75000000251,560000007,890000272,410000002,F-24535/19,0,0,0,0,1,20
77701642,CLTRMZOL100515CRE,CLOTRIMAZOL 1% X 20G CREM,8000000035,75000000251,560000007,890000272,410000002,F-3902/20,0,0,0,0,1,20
77701643,CLTRMZOL100515CRE,CLOTRIMAZOL 1% X 20G CREM,8000000005,75000000251,560000007,890000272,410000002,F-6589/20,0,0,0,0,1,20
77701647,CLTRMZOL1006OV,CLOTRIMAZOL 1% X 20G CREM,8000000007,75000000251,560000007,890000272,410000002,F-23683/18,0,0,0,0,1,20
77701648,CLTRMZOL5001COM,CLOTRIMAZOL 1% X 20 ML,8000000131,75000000251,560000038,890000272,410000002,F-11611/21,0,0,0,0,1,20
77701656,CLTRMZOL5001OV,CLOTRIMAZOL 100MG X 6 OV,8000000035,75000000268,560000029,890000272,410000003,F-3903/20,0,0,0,0,1,6
77701657,CLTRMZOL5001OV,CLOTRIMAZOL 500MG X 1 COM,8000000012,75000000268,560000006,890000272,410000003,F-24104/18,0,0,0,0,1,1
77701659,CLTRMIN1100G,CLOTRIMAZOL 500MG X 1 OV,8000000131,75000000268,560000029,890000272,410000003,F-11610/21,0,0,0,0,1,1
77701660,CLTRMIN120ML,CLOTRIMAZOL 500MG X 1 OV,8000000086,75000000251,560000029,890000272,410000003,F-23884/18,0,0,0,0,0,1
77701661,CLTRMIN120CRE,CLOTRIMIN 1% X 100 G,8000000108,75000000251,560000032,890000272,410000002,F-7738/21,0,0,0,0,0,100
77701662,CLTRMINB15CRE,CLOTRIMIN 1% X 20G CREM,8000000108,75000000251,560000007,890000272,410000002,F-20943/19,0,0,0,0,0,20
77701664,CLTRMBIX7530COM,CLOTRIMIN 1% X 20 ML,8000000108,75000000251,560000038,890000272,410000002,F-16733/18,0,0,0,0,0,20
77701667,CLVAL4020COM,CLOTRIMIN B X 15G CREM,8000000108,75000000251,560000007,890000144,410000001,F-15073/20,0,0,0,0,0,15
77701668,CLXCLNA50012CAP,CLOTROMBIX 75MG X 30 COM,8000000121,75000000041,560000006,890000255,410000001,F-19113/21,0,0,0,1,0,30
77701671,CLXCLNA50012CAP,CLOVAL 40MG X 20 COM,8000000161,75000000077,560000006,890000251,410000001,F-2148/19,0,0,0,0,0,20
77701677,CLXCLNA5006CAP,CLOXACILINA 500MG X 12 CAP,8000000114,75000000204,560000003,890000274,410000003,F-15168/20,0,0,0,0,1,12
77701678,COBFEN120ML,CLOXACILINA 500MG X 12 CAP,8000000126,75000000204,560000003,890000274,410000003,F-22984/21,0,0,0,0,1,12
77701679,COBFEN30COM,CLOXACILINA 500MG X 6 CAP,8000000114,75000000204,560000003,890000274,410000003,F-15168/20,0,0,0,0,1,6
77701688,CODPZNA10030COM,COBEFEN X 120 ML,8000000089,75000000059,560000021,890000146,410000000,F-8903/21,0,0,0,0,0,120
77701690,COLGTELUMNUSWHTE140G,COBEFEN X 30 COM,8000000089,75000000059,560000006,890000146,410000000,F-8902/21,0,0,0,0,0,30
77701694,COLPER26COM,CODIPZONA 100MG X 30 COM,8000000000,75000000128,560000006,890000709,410000001,F-15118/20,0,0,0,0,0,30
77701717,COLPER210ML,COLGATE LUMINOUS WHITE X 140 G,8000000037,75000000201,560000031,NULL,410000002,,0,0,0,0,0,140
77701719,COLLGEN50060CAP,COLIPER 2MG X 6 COM,8000000114,75000000046,560000006,890000514,410000001,F-843/18,0,0,0,0,0,6
77701720,COLLMARCOLGNOMARNO180COM,COLIPER 2MG/ML X 10 ML,8000000114,75000000046,560000038,890000514,410000001,F-15172/20,0,0,0,0,0,10
77701721,COLMAX12510COM,COLLAGEN 500MG X 60 CAP,8000000036,75000000233,560000003,890000278,410000002,,0,0,0,0,0,60
77701722,COLNGAL60CAP,COLLMAR COLAGENO MARINO X 180 COM,8000000048,75000000233,560000006,890000278,410000002,,0,0,0,0,0,180
77701724,COMBDRT30CAP,COLMAX 125MG X 10 COM,8000000005,75000000024,560000006,890000253,410000001,F-11243/21,0,0,0,0,0,10
77701737,CONCOR12514COM,COLONGAL X 60 CAP,8000000073,75000000230,560000003,NULL,410000002,,0,0,0,0,1,60
77701742,CONCOR2528COM,COMBODART X 30 CAP,8000000082,75000000259,560000003,890000341,410000001,F-20134/18,0,0,0,0,0,30
77701747,CONCOR528COM,"CONCOR 1,25MG X 14 COM",8000000112,75000000057,560000006,890000162,410000001,F-4291/20,0,0,0,0,0,14
77701749,CONDRSLF80030COM,"CONCOR 2,5MG X 28 COM",8000000112,75000000057,560000006,890000162,410000001,F-4290/20,0,0,0,0,0,28
77701750,CONDRVET30COM,CONCOR 5MG X 28 COM,8000000112,75000000057,560000006,890000162,410000001,F-6029/20,0,0,0,0,0,28
77701754,CONGSTEX10CAP,CONDROSULF 800MG X 30 COM,8000000093,75000000037,560000006,890000285,410000001,F-15869/21,0,0,0,0,0,30
77701755,CONGSTEX120ML,CONDROVET X 30 COM,8000000047,75000000233,560000006,890000286,410000002,,0,0,0,0,0,30
77701757,CONTRLMOR6SUP,CONGESTEX X 10 CAP,8000000000,75000000053,560000003,890000594,410000001,F-10975/21,0,0,0,0,0,10
77701759,CONTMAX1715SOB,CONGESTEX X 120 ML,8000000000,75000000053,560000041,890000594,410000001,F-10976/21,0,0,0,0,0,120
77701764,COQES20010CAP,CONTRALMOR X 6 SUP,8000000035,75000000055,560000040,890000148,410000001,F-3910/20,0,0,0,0,0,6
77701765,COQES20030CAP,CONTUMAX 17G X 15 SOB,8000000171,75000000169,560000032,890000635,410000001,F-19791/18,0,0,0,0,0,15
77701770,COR4030CAP,COQUES 200MG X 10 CAP,8000000059,75000000024,560000003,890000227,410000001,F-23842/18,0,0,0,1,0,10
77701774,CORDFLAN0560CRE,COQUES 200MG X 30 CAP,8000000059,75000000024,560000003,890000227,410000001,F-23842/18,0,0,0,1,0,30
77701776,CORDAX4030COM,COR 40MG X 30 CAP,8000000141,75000000078,560000003,890000359,410000001,F-17100/13,0,0,0,0,0,30
77701778,CORDAX8030COM,"CORDIAFLAN 0,5% X 60G CREM",8000000065,75000000134,560000007,890000288,410000002,N-487/20,0,0,0,0,0,60
77701779,CORDXDFORTE30COM,CORDIAX 40MG X 30 COM,8000000000,75000000056,560000006,890000690,410000001,F-15384/21,0,0,0,1,0,30
77701780,CORGATABSLIMPZAPRTCCON30UN,CORDIAX 80MG X 30 COM,8000000000,75000000056,560000006,890000690,410000001,F-15360/20,0,0,0,1,0,30
77701784,CORGAULTRAADHSVO22G,CORDIAX-D FORTE X 30 COM,8000000000,75000000057,560000006,890000448,410000001,F-15380/21,0,0,0,0,0,30
77701787,CORGAULTRACREMMENTA20G,COREGA TABS LIMPIEZA PROTECCION X 30 UN,NULL,75000000008,560000042,NULL,410000002,,0,0,0,0,0,30
77701788,CORNTEL12530COM,COREGA ULTRA CREM MENTA X 20 G,NULL,75000000008,560000007,NULL,410000002,,0,0,0,0,0,20
77701792,CORNTEL2530COM,COREGA ULTRA ADHESIVO X 22 G,NULL,75000000008,560000032,NULL,410000002,,0,0,0,0,0,22
77701793,CORTEX0530ML,"CORENTEL 1,25MG X 30 COM",8000000111,75000000057,560000006,890000162,410000001,F-23831/18,0,0,0,0,0,15
77701796,CORDIN10030COM,"CORENTEL 2,5MG X 30 COM",8000000111,75000000057,560000006,890000162,410000001,F-23704/18,0,0,0,1,0,30
77701799,CORDNDFORTE30COM,"CORITEX 0,5MG/ML X 30 ML",8000000014,75000000236,560000038,890000143,410000000,F-12066/17,0,0,0,0,0,30
77701801,CORDND30COM,CORODIN 100MG X 30 COM,8000000000,75000000056,560000006,890000519,410000001,F-12482/17,0,0,0,1,0,30
77701803,CORTPREX2020COM,CORODIN-D FORTE X 30 COM,8000000000,75000000057,560000006,890000446,410000001,F-12588/17,0,0,0,0,0,30
77701804,CORTPREX20560ML,CORODIN-D X 30 COM,8000000000,75000000057,560000006,890000446,410000001,F-48/17,0,0,0,0,0,30
77701813,COSPT5ML,CORTIPREX 20MG X 20 COM,8000000035,75000000236,560000006,890000640,410000000,F-8381/21,0,0,0,1,0,20
77701815,COTRMXZOL4008055AMP,CORTIPREX 20MG/5ML X 60 ML,8000000035,75000000236,560000041,890000640,410000000,F-7169/20,0,0,0,0,0,60
77701824,COTRMXZOLFORTE10COM,COSOPT X 5 ML,8000000004,75000000051,560000038,890000332,410000001,F-1875/19,0,0,0,1,0,5
77701827,COTRMXZOL100ML,COTRIMOXAZOL 400MG 80MG/5ML X 5 AMP,8000000137,75000000242,560000038,890000682,410000001,F-22306/20,0,0,0,0,1,5
77701829,COTRMXZOL20COM,COTRIMOXAZOL FORTE X 10 COM,8000000027,75000000242,560000006,890000682,410000003,F-8081/16,0,0,0,0,1,10
77701832,COVRSYL1030COM,COTRIMOXAZOL X 100 ML,8000000114,75000000242,560000041,890000682,410000003,F-6889/20,0,0,0,0,1,100
77701833,COXPTA60030COM,COTRIMOXAZOL X 20 COM,8000000114,75000000242,560000006,890000682,410000003,F-6886/20,0,0,0,0,1,20
77701836,COXDOL9014COM,COVERSYL 10MG X 30 COM,8000000165,75000000057,560000006,890000622,410000001,F-21143/19,0,0,0,0,0,30
77701839,COXTOR1207COM,COXEPTA 600MG X 30 COM,8000000007,75000000044,560000006,890000605,410000001,F-24956/19,0,0,0,1,0,30
77701842,CRCUL20COM,COXIDOL 90MG X 14 COM,8000000035,75000000024,560000006,890000376,410000001,F-23883/18,0,0,0,1,0,14
77701843,CRNBRRY101UN,COXTOR 120MG X 7 COM,8000000166,75000000024,560000006,890000376,410000001,F-23282/17,0,0,0,1,0,7
77701847,CRNBRRY29121001UN,CRACUL X 20 COM,8000000047,75000000009,560000006,890000205,410000002,,0,0,0,0,0,20
77701849,CRMRIT00515CRE,CRANBERRY 10ML X 1 UN,NULL,75000000011,560000022,NULL,410000002,,0,0,0,0,0,1
77701850,CRSTOR1030COM,CRANBERRY 29GX1/2 100UI X 1 UN,NULL,75000000011,560000022,NULL,410000002,,0,0,0,0,0,1
77701863,CRSTOR2030COM,"CREMIRIT 0,05% X 15G CREM",8000000114,75000000251,560000007,890000143,410000001,F-2048/19,0,0,0,0,0,15
77701865,CRSTOR530COM,CRESTOR 10MG X 30 COM,8000000010,75000000151,560000006,890000661,410000001,F-23754/18,0,0,0,0,0,30
77701866,CRTA20G,CRESTOR 20MG X 30 COM,8000000010,75000000151,560000006,890000661,410000001,F-23899/18,0,0,0,0,0,30
77701867,CRVET100010SOB,CRESTOR 5MG X 30 COM,8000000010,75000000151,560000006,890000661,410000001,F-16714/18,0,0,0,0,0,30
77701868,CRVETLIGHT100100COM,CRETA X 20 G,8000000144,75000000109,560000032,890000291,410000002,,0,0,0,0,1,20
77701870,CRMDIN00315UNG,CREVET 1000MG X 10 SOB,8000000141,75000000272,560000032,890000728,410000002,,0,0,0,0,0,10
77701873,CRNTAN30COM,CREVET LIGHT 100MG X 100 COM,8000000141,75000000272,560000006,890000728,410000002,,0,0,0,0,0,100
77701876,CRNUS20COM,"CROMIDIN 0,03% X 15G UNG",8000000004,75000000160,560000044,890000685,410000001,F-25329/20,0,0,0,0,0,15
77701878,CUPRSANCLANCUDDOHERDAS2502CUPERSANCLEANCUIDADOHERIDAS250MLX2,CRONOTAN X 30 COM,8000000093,75000000019,560000006,890000614,410000000,F-21892/20,0,0,0,0,0,30
77701879,CUPRSANCUDDOHERDASX60HID,CRONUS X 20 COM,8000000171,75000000019,560000006,890000614,410000000,F-12873/18,0,0,0,1,0,20
77701880,CURSPRNGVITMNAC50030COM,CUPERSAN CLEAN CUIDADO HERIDAS 250ML X 2 ,8000000038,75000000237,560000038,890000276,410000002,DDM/2159/19,0,0,0,0,0,250
77701881,CURPROXCERA501UN,CUPERSAN CUIDADO HERIDAS X 60G HIDROGEL,8000000038,75000000237,560000013,890000088,410000002,,0,0,0,0,0,60
77701882,CURCEF50014COM,CURAESPRING VITAMINA C 500MG X 30 COM,NULL,75000000272,560000006,NULL,410000002,,0,0,0,0,0,30
77701883,CUTNIL130G,CURAPROX CERA 50 M X 1 UN,NULL,75000000147,NULL,NULL,410000002,,0,0,0,0,0,1
77701890,CYMBLTA6028CAP,CUROCEF 500MG X 14 COM,8000000082,75000000093,560000006,890000226,410000000,F-4106/20,0,0,0,0,0,14
77701891,DHISTPLUS255100ML,CUTANIL 1% X 30 G,8000000093,75000000251,560000031,890000272,410000002,F-16614/17,0,0,0,0,0,30
77701893,DHISTPLUS25560ML,CYMBALTA 60MG X 28 CAP,8000000053,75000000128,560000003,890000340,410000001,F-20875/19,0,0,0,0,0,28
77701895,DHPGLOS60UNG,"D HISTAPLUS 2,5MG/5ML X 100 ML",8000000131,75000000059,560000038,890000302,410000001,F-16187/17,0,0,0,0,0,100
77701896,DVDMAX200030CAP,"D HISTAPLUS 2,5MG/5ML X 60 ML",8000000131,75000000059,560000038,890000302,410000001,F-16187/17,0,0,0,0,0,60
77701898,DACAMRAPILENTO1DACAMRAPILENTOX1,D'HIPOGLOS X 60G UNG,NULL,75000000217,560000044,NULL,410000002,,0,0,0,0,0,60
77701899,DAFLON50060COM,"D'VIDAMAX 2,000UI X 30 CAP",8000000005,75000000273,560000003,890000730,410000001,F-26139/21,0,0,0,0,0,30
77701901,DAHLIA28COM,DACAM RAPI LENTO X 1 ,8000000035,75000000236,560000041,890000143,410000000,F-8386/21,0,0,0,0,0,1
77701903,DALYENDLZNTESTVIAPURA90ML,DAFLON 500MG X 60 COM,8000000165,75000000079,560000006,890000327,410000001,F-8621/21,0,0,0,0,0,60
77701908,DALYENDLZNTESTVIA270ML,DAHLIA X 28 COM,8000000093,75000000042,560000006,890000338,410000004,F-20419/18,0,0,0,1,0,28
77701911,DALYENDLZNTESTVIA360DAILYENDULZANTESTEVIAX360,DAILY ENDULZANTE STEVIA/AGAVE X 180 ML,8000000041,75000000239,560000038,NULL,410000002,,0,0,0,0,0,180
77701912,DALYENDLZNTESTVGVE180ML,DAILY ENDULZANTE STEVIA PURA X 90 ML,NULL,75000000239,560000038,NULL,410000002,,0,0,0,0,0,90
77701913,DALYENDLZNTESUCRLSA270ML,DAILY ENDULZANTE STEVIA X 270 ML,NULL,75000000239,NULL,NULL,410000002,,0,0,0,0,0,270
77701914,DAKTRIN240G,DAILY ENDULZANTE STEVIA X 360 ,8000000041,75000000239,560000042,890000679,410000002,,0,0,0,0,0,360
77701915,DAL28COM,DAILY ENDULZANTE SUCRALOSA X 270 ML,NULL,75000000240,NULL,NULL,410000002,,0,0,0,0,0,270
77701918,DANLE28COM,DAKTARIN 2% X 40 G,8000000094,75000000251,560000013,890000569,410000003,F-4995/20,0,0,0,0,0,40
77701919,DARPRIM2530COM,DAL X 28 COM,8000000000,75000000042,560000006,890000304,410000004,F-17753/19,0,0,0,0,0,28
77701928,DARMASCADDUTRPIA31CAP,DANIELE X 28 COM,8000000061,75000000042,560000006,890000320,410000004,F-21685/20,0,0,0,1,0,28
77701929,DECDEX530G,DARAPRIM 25MG X 30 COM,8000000082,75000000063,560000006,890000632,410000001,F-2449/19,0,0,0,0,0,30
77701930,DECPPTYL11251AMP,DARMAS CAD DUOTERAPIA X 31 CAP,8000000035,75000000262,560000003,890000195,410000001,E-5/20,0,0,0,0,0,31
77701939,DEGRLER255100ML,DECADEX 5% X 30 G,8000000000,75000000033,560000013,890000297,410000001,F-22292/20,0,0,0,0,0,30
77701940,DEGRLER540COM,"DECAPEPTYL 11,25MG X 1 AMP",8000000171,75000000244,560000027,890000713,410000001,F-8887/21,0,0,0,0,0,1
77701942,DEGRLER515ML,"DEGRALER 2,5MG/5ML X 100 ML",8000000014,75000000059,560000021,890000497,410000001,F-15510/21,0,0,0,0,0,100
77701943,DEGRLERFORTE55100ML,DEGRALER 5MG X 40 COM,8000000014,75000000059,560000006,890000497,410000001,F-14173/19,0,0,0,1,0,40
77701944,DENTXL40ML,DEGRALER 5MG/ML X 15 ML,8000000014,75000000059,560000038,890000497,410000001,F-15509/21,0,0,0,0,0,15
77701946,DENTXL60ML,DEGRALER FORTE 5MG/5ML X 100 ML,8000000014,75000000059,560000021,890000497,410000001,F-17841/19,0,0,0,0,0,100
77701950,DEPOMEDROL401AMP,DENTOXOL® X 40 ML,8000000088,75000000237,560000038,890000061,410000002,,0,0,0,0,0,40
77701951,DEPOMEDROL8011AMP,DENTOXOL® X 60 ML,8000000088,75000000237,560000005,890000061,410000002,DDM 1989/20,0,0,0,0,0,60
77701953,DEPROL15030CAP,DEPO MEDROL 40MG/ML X 1 AMP,8000000133,75000000236,560000041,890000562,410000000,F-1275/18,0,0,0,0,0,1
77701954,DEPROL7530CAP,DEPO MEDROL 80MG/1ML X 1 AMP,8000000133,75000000236,560000041,890000562,410000001,F-1276/18,0,0,0,0,0,1
77701960,DERMBEL130G,DEPUROL 150MG X 30 CAP,8000000111,75000000128,560000003,890000717,410000001,F-3200/20,0,0,0,1,0,30
77701965,DERMBEL130ML,DEPUROL 75MG X 30 CAP,8000000111,75000000128,560000003,890000717,410000001,F-3204/20,0,0,0,1,0,30
77701966,DERMBTCO15UNG,DERMABEL 1% X 30 G,8000000111,75000000033,560000013,890000249,410000003,F-3606/20,0,0,0,0,0,30
77701967,DERMLIV25CRE,DERMABEL 1% X 30 ML,8000000111,75000000033,560000038,890000249,410000003,F-7097/20,0,0,0,0,0,30
77701969,DERMCINB15CRE,DERMABIOTICO X 15G UNG,8000000161,75000000039,560000044,890000130,410000002,B-884/20,0,0,0,0,0,15
77701970,DERMSNA0110CRE,DERMALIV X 25G CREM,8000000108,75000000069,560000007,890000067,410000002,F-20928/19,0,0,0,0,0,25
77701973,DERMSNA0115CRE,DERMICIN B X 15G CREM,8000000059,75000000251,560000007,890000144,410000001,F-16707/18,0,0,0,0,0,15
77701978,DERMVTE00530G,"DERMOSONA 0,1% X 10G CREM",8000000161,75000000251,560000007,890000576,410000001,F-2233/19,0,0,0,0,0,10
77701979,DERXATCR2530COM,"DERMOSONA 0,1% X 15G CREM",8000000161,75000000251,560000007,890000576,410000001,F-2233/19,0,0,0,0,0,15
77701982,DERPIX215UNG,"DERMOVATE 0,05% X 30 G",8000000082,75000000251,560000033,890000250,410000001,F-2439/19,0,0,0,0,0,30
77701986,DESLRTDNA25560ML,DEROXAT CR 25MG X 30 COM,8000000057,75000000128,560000006,890000616,410000001,F-20077/18,0,0,0,0,0,30
77701987,DESLRTDNA25560ML,DERPIX 2% X 15G UNG,8000000035,75000000039,560000044,890000582,410000003,F-18519/16,0,0,0,0,0,15
77701995,DESLRTDNA530COM,"DESLORATADINA 2,5MG/5ML X 60 ML",8000000012,75000000059,560000021,890000302,410000001,F-20447/18,0,0,0,0,1,60
77701996,DESLRTDNA530COM,"DESLORATADINA 2,5MG/5ML X 60 ML",8000000091,75000000059,560000021,890000302,410000001,F-17750/19,0,0,0,0,1,60
77701999,DESLRTDNA530COM,DESLORATADINA 5MG X 30 COM,8000000007,75000000059,560000006,890000302,410000001,F-25048/19,0,0,0,1,1,30
77702000,DESLRTDNA530COM,DESLORATADINA 5MG X 30 COM,8000000141,75000000024,560000006,890000302,410000001,F-16474/17,0,0,0,1,1,30
77702001,DESGSTREL007528COM,DESLORATADINA 5MG X 30 COM,8000000091,75000000059,560000006,890000302,410000001,F-19800/18,0,0,0,1,1,30
77702002,DESPEX530COM,DESLORATADINA 5MG X 30 COM,8000000086,75000000059,560000006,890000302,410000001,F-26366/21,0,0,0,1,1,30
77702003,DESVNLFXNA10030COM,"DESOGESTREL 0,075MG X 28 COM",8000000059,75000000042,560000006,890000303,410000001,F-23512/22,0,0,0,1,0,28
77702007,DESVNLFXNA10030COM,DESPEX 5MG X 30 COM,8000000035,75000000059,560000006,890000302,410000001,F-15113/20,0,0,0,1,0,30
77702010,DESVNLFXNA5030COM,DESVENLAFAXINA 100MG X 30 COM,8000000059,75000000128,560000006,890000305,410000001,F-24373/18,0,0,0,1,1,30
77702011,DESVNLFXNA5030COM,DESVENLAFAXINA 100MG X 30 COM,8000000086,75000000128,560000006,890000305,410000001,F-25101/19,0,0,0,1,1,30
77702012,DETRESD3800100COM,DESVENLAFAXINA 50MG X 30 COM,8000000115,75000000128,560000006,890000305,410000001,,0,0,0,1,1,30
77702013,DETRESD380030COM,DESVENLAFAXINA 50MG X 30 COM,8000000086,75000000128,560000006,890000305,410000001,F-25107/19,0,0,0,1,1,30
77702014,DETRESD380060COM,DETRES D3 800UI X 100 COM,8000000071,75000000273,560000006,890000730,410000002,,0,0,0,0,0,100
77702015,DETRSTOLSR430CAP,DETRES D3 800UI X 30 COM,8000000071,75000000273,560000006,890000730,410000002,,0,0,0,0,0,30
77702016,DECLER30COM,DETRES D3 800UI X 60 COM,8000000071,75000000273,560000006,890000730,410000002,,0,0,0,0,0,60
77702021,DECDOL1005120DEUCODOL100MG5MLX120,DETRUSITOL SR 4MG X 30 CAP,8000000133,75000000155,560000003,890000705,410000001,F-17725/19,0,0,0,0,0,30
77702022,DECDOLFORTE2005120ML,DEUCOALER X 30 COM,8000000108,75000000059,560000006,890000145,410000000,F-14472/20,0,0,0,0,0,30
77702024,DETSCHEPHRMAHIDRFMMEHIDRTNTEINTRVGNAL24G,DEUCODOL 100MG/5ML X 120 ,8000000108,75000000024,560000041,890000465,410000002,F-753/18,0,0,0,0,0,120
77702025,DEXKVTAE2510SOB,DEUCODOL FORTE 200MG/5ML X 120 ML,8000000108,75000000024,560000041,890000465,410000002,F-12994/18,0,0,0,0,0,120
77702029,DHAKIDSOMGA330CAP,DEUTSCHE PHARMA HIDRAFEMME HIDRATANTE INTRAVAGINAL X 24 G,8000000043,75000000176,560000013,890000041,410000002,,0,0,0,0,0,24
77702034,DIDCONCOMPSTO120ML,DEXKEVITAE 25MG X 10 SOB,8000000073,75000000021,560000038,890000308,410000001,F-25168/19,0,0,0,0,0,10
77702035,DIDCONPEDTRCO120ML,DHA KIDS OMEGA 3 INTELIGENTE X 30 CAP,8000000096,75000000232,560000003,890000025,410000002,,0,0,0,0,0,30
77702041,DINE3521DIANE35X21,DIADICON COMPUESTO X 120 ML,8000000093,75000000077,560000021,890000171,410000001,F-1489/18,0,0,0,0,0,120
77702042,DIPAM20COM,DIADICON PEDIATRICO X 120 ML,8000000093,75000000077,560000021,890000171,410000001,F-3313/20,0,0,0,0,0,120
77702044,DIPAM30COM,DIANE 35 X 21 ,8000000016,75000000254,560000015,890000244,410000001,F-4579/20,0,0,0,0,0,21
77702045,DIREN20COM,DIAPAM X 20 COM,8000000131,75000000221,560000006,890000267,410000000,F-14057/19,0,0,0,0,0,20
77702046,DIVTAL450015ML,DIAPAM X 30 COM,8000000131,75000000221,560000006,890000267,410000000,F-14057/19,0,0,0,0,0,30
77702050,DIVTAL68PAC,DIAREN X 20 COM,8000000060,75000000046,560000006,890000120,410000001,F-5450/20,0,0,0,0,0,20
77702051,DIZPAM1020COM,DIAVITAL 4500 FCC X 15 ML,8000000102,75000000230,560000038,890000483,410000002,,0,0,0,0,0,15
77702052,DICHLRXAN2125ML,DIAVITAL 6 COM X 8 PACK,8000000102,75000000230,560000006,890000483,410000002,,0,0,0,0,0,48
77702056,DICHLRXAN2500ML,DIAZEPAM 10MG X 20 COM,8000000114,75000000031,560000006,890000315,410000005,F-3374/20,0,0,0,1,1,20
77702059,DICHLRXAN2340ML,DICHLOREXAN 2% ACUOSA X 125 ML,8000000044,75000000237,560000038,890000316,410000002,,0,0,0,0,1,125
77702060,DICLAC11660G,DICHLOREXAN 2% ACUOSA X 500 ML,8000000044,75000000237,560000038,890000316,410000002,,0,0,0,0,1,500
77702061,DICLFNCO1520ML,DICHLOREXAN 2% X 340 ML,8000000044,75000000237,NULL,890000316,410000002,,0,0,0,0,1,340
77702065,DICLFNCO130G,"DICLAC 1,16% X 60 G",8000000059,75000000024,560000013,890000317,410000002,F-17130/18,0,0,0,0,0,60
77702068,DICLFNCO1008CAP,"DICLOFENACO DIETILAMINA 1,16% X 30 G",8000000012,75000000024,560000013,890000317,410000002,F-21213/19,0,0,0,0,1,30
77702069,DICLFNCO1008CAP,"DICLOFENACO DIETILAMINA 1,16% X 30 G",8000000126,75000000024,560000013,890000317,410000002,F-22579/21,0,0,0,0,1,30
77702071,DICLFNCO5010COM,"DICLOFENACO DIETILAMINA 1,16% X 30 G",8000000086,75000000024,560000013,890000317,410000002,F-21088/19,0,0,0,0,1,30
77702072,DICLFNCO5010COM,"DICLOFENACO DIETILAMINA 1,16% X 60 G",8000000086,75000000024,560000013,890000317,410000002,F-21088/19,0,0,0,0,1,60
77702075,DICLFNCO7531AMP,DICLOFENACO 1% X 30 G,8000000131,75000000024,560000013,890000317,410000002,F-11614/16,0,0,0,0,1,30
77702076,DICLFNCO7535AMP,"DICLOFENACO 1,5% X 20 ML",8000000035,75000000024,560000014,890000317,410000001,F-2406/19,0,0,0,0,1,20
77702079,DICLFNCO7535AMP,DICLOFENACO 100MG X 8 CAP,8000000012,75000000024,560000003,890000317,410000001,F-19092/21,0,0,0,0,1,8
77702082,DICLFNCODITLMNA11630G,DICLOFENACO 100MG X 8 CAP,8000000035,75000000024,560000003,890000317,410000001,F-3926/20,0,0,0,0,1,8
